FeederId,FeederName,CSV_LineSection,ICA_Analysis_Date,LoadCapacity_kW,GenCapacity_kW,GenericPVCapacity_kW,GenCapacity_no_OpFlex_kW,GenericCapacity_no_OpFlex_kW
13471130,RICHMOND R 1130,3145809,Jun-22,2530,410,550,5970,7300
13471130,RICHMOND R 1130,4045641,Jun-22,1920,30,70,3560,4370
13471130,RICHMOND R 1130,5042506,Jun-22,240,320,410,320,410
13471130,RICHMOND R 1130,4007636,Jun-22,1860,30,70,2610,3200
13471130,RICHMOND R 1130,3285237,Jun-22,1910,2010,2610,6780,9040
13471130,RICHMOND R 1130,4477851,Jun-22,1920,30,70,3560,4370
13471130,RICHMOND R 1130,5215400,Jun-22,380,410,550,970,1230
13471130,RICHMOND R 1130,5144113,Jun-22,670,1400,1800,1400,1800
13471130,RICHMOND R 1130,4900928,Jun-22,380,410,550,970,1230
13471130,RICHMOND R 1130,3832313,Jun-22,640,1050,1550,1050,1550
13471130,RICHMOND R 1130,3734143,Jun-22,380,410,550,970,1230
13471130,RICHMOND R 1130,5036198,Jun-22,1860,30,70,2620,3210
13471130,RICHMOND R 1130,3238535,Jun-22,1860,30,70,2610,3200
13471130,RICHMOND R 1130,3887704,Jun-22,380,410,550,970,1230
13471130,RICHMOND R 1130,3064360,Jun-22,1860,30,70,2620,3210
13471130,RICHMOND R 1130,3552617,Jun-22,670,1400,1800,1400,1800
13471130,RICHMOND R 1130,5323666,Jun-22,350,530,650,530,650
13471130,RICHMOND R 1130,5320468,Jun-22,380,550,670,550,670
13471130,RICHMOND R 1130,4693564,Jun-22,1920,30,70,3560,4370
13471130,RICHMOND R 1130,3807796,Jun-22,380,410,550,980,1230
13471130,RICHMOND R 1130,5145689,Jun-22,380,410,550,980,1230
13471130,RICHMOND R 1130,3174361,Jun-22,380,410,550,980,1230
13471130,RICHMOND R 1130,4971663,Jun-22,380,410,550,980,1230
13471130,RICHMOND R 1130,3613608,Jun-22,60,410,550,630,810
13471130,RICHMOND R 1130,3063491,Jun-22,380,410,550,970,1230
13471130,RICHMOND R 1130,5220178,Jun-22,1860,30,70,3570,4390
13471130,RICHMOND R 1130,4102701,Jun-22,430,1070,1400,1070,1400
13471130,RICHMOND R 1130,4101540,Jun-22,2490,410,550,5970,7300
13471130,RICHMOND R 1130,3125865,Jun-22,340,430,530,430,530
13471130,RICHMOND R 1130,4620418,Jun-22,1860,30,70,3570,4380
13471130,RICHMOND R 1130,3033961,Jun-22,380,410,550,970,1230
13471130,RICHMOND R 1130,3939659,Jun-22,1860,30,70,2620,3210
13471130,RICHMOND R 1130,5354748,Jun-22,1620,2010,2610,5970,7980
13471130,RICHMOND R 1130,4953329,Jun-22,630,1400,1790,1400,1790
13471130,RICHMOND R 1130,3323635,Jun-22,680,1400,1790,1400,1790
13471130,RICHMOND R 1130,3905700,Jun-22,1420,2010,2610,2310,2820
13471130,RICHMOND R 1130,3264892,Jun-22,670,1400,1790,1400,1790
13471130,RICHMOND R 1130,3982169,Jun-22,670,1400,1790,1400,1790
13471130,RICHMOND R 1130,3854605,Jun-22,2110,2010,2610,2830,3450
13471130,RICHMOND R 1130,4938627,Jun-22,50,130,160,130,160
13471130,RICHMOND R 1130,4208763,Jun-22,100,130,160,130,160
13471130,RICHMOND R 1130,3261636,Jun-22,2540,2010,2610,8860,10000
13471130,RICHMOND R 1130,5014165,Jun-22,1600,2010,2610,5880,7860
13471130,RICHMOND R 1130,5201904,Jun-22,510,910,1120,910,1120
13471130,RICHMOND R 1130,3232016,Jun-22,2180,2010,2610,8070,10000
13471130,RICHMOND R 1130,4884199,Jun-22,330,410,550,970,1230
13471130,RICHMOND R 1130,3650707,Jun-22,1620,2010,2610,5950,7950
13471130,RICHMOND R 1130,3880254,Jun-22,460,910,1120,910,1120
13471130,RICHMOND R 1130,5001917,Jun-22,2230,2010,2610,8110,10000
13471130,RICHMOND R 1130,3796841,Jun-22,2230,2010,2610,8110,10000
13471130,RICHMOND R 1130,4848124,Jun-22,1620,2010,2610,5970,7980
13471130,RICHMOND R 1130,3366590,Jun-22,610,880,1100,880,1100
13471130,RICHMOND R 1130,3371245,Jun-22,670,1400,1800,1400,1800
13740401,WALL 0401,5101978,Jan-23,0,170,280,170,1180
13740401,WALL 0401,4984596,Jan-23,0,180,280,180,1180
13740401,WALL 0401,4867570,Jan-23,0,210,280,220,460
13740401,WALL 0401,4782443,Jan-23,0,210,280,240,480
13740401,WALL 0401,4327955,Jan-23,0,200,280,200,460
13740401,WALL 0401,3949393,Jan-23,0,210,280,240,1180
13740401,WALL 0401,3464693,Jan-23,0,210,280,240,1180
13740401,WALL 0401,4525712,Jan-23,0,210,280,240,1180
13740401,WALL 0401,5137308,Jan-23,0,210,280,240,1140
13740401,WALL 0401,4428056,Jan-23,0,210,280,240,1180
13740401,WALL 0401,4562294,Jan-23,0,210,280,250,1180
13740401,WALL 0401,4814844,Jan-23,0,190,280,190,1180
13740401,WALL 0401,4295796,Jan-23,0,210,280,250,1180
13740401,WALL 0401,4809579,Jan-23,0,210,280,250,1180
13740401,WALL 0401,4440431,Jan-23,0,150,280,150,1180
13740401,WALL 0401,3048883,Jan-23,0,210,280,240,1130
13740401,WALL 0401,3713444,Jan-23,0,210,280,240,1190
13740401,WALL 0401,4833078,Jan-23,0,210,280,240,1190
13740401,WALL 0401,4416402,Jan-23,0,210,280,240,1190
13740401,WALL 0401,5190724,Jan-23,0,210,280,240,1180
13780401,VIRGINIA 0401,4578034,Jan-23,0,410,550,950,1450
13780401,VIRGINIA 0401,4209298,Jan-23,0,140,220,160,220
